url,text,polarization
trouw,"Wat er door Michael P. verandert voor delinquenten Wat er door Michael P. verandert voor delinquenten Er was geen goed beeld van het risico dat Michael P. vormde. Hoe kan dat en hoe wil de minister daar verbetering in brengen? Hoe kon Michael P. zijn medisch dossier gesloten houden? Dat komt door het medisch beroepsgeheim. De penitentiaire inrichting waar P. zat mag het medisch dossier alleen delen als hij toestemming geeft. Dat heeft P. niet gedaan. Dat gaat minister Sander Dekker (rechtsbescherming) nu veranderen. Wie naar een forensische kliniek wil en de gevangenis wil verlaten, moet inzage geven in zijn of haar dossier. Wie dat niet doet, blijft in de gevangenis en moet daar werken aan zijn terugkeer naar de samenleving. Wat gaat er nog meer veranderen? Meer dan nu het geval is moet er een goed beeld zijn van de risico's. Daarnaast krijgen gedetineerden voortaan pas in de allerlaatste fase van hun straf meer vrijheden om zich voor te bereiden op hun terugkeer in de samenleving. Michael P. wist in 2010 tbs te ontlopen omdat hij niet meewerkte aan een gedragskundig onderzoek. Binnenkort kan dat niet meer. Door een nieuwe wet is het in de toekomst mogelijk om medische gegevens op te vragen van verdachten die weigeren mee te werken aan een gedragskundig onderzoek. Uit die medische gegevens moet dan alsnog blijken of iemand een stoornis heeft en of tbs opgelegd moet worden. Hoe zit het met de 21 overige gedetineerden? Om het zekere voor het onzekere te nemen is opnieuw gekeken naar alle gedetineerden die zijn veroordeeld voor een ernstig gewelds- of zedendelict en die nu in een forensische kliniek zitten. Bij dertien gedetineerden bleek dat ze nog niet in de laatste fase van hun straf zaten. Hun vrijheden zijn ingetrokken. Daarnaast waren er bij acht gedetineerden twijfels",0
vk,"Gezwicht voor Drentse dreigbrief Gezwicht voor Drentse dreigbrief Het Drentse verzet tegen windmolens was al heftig, maar beleeft met een dreigbrief deze week een nieuw dieptepunt. Een lokale ondernemer stapt nu uit het project. 'Dat wat u in twintig jaar heeft opgebouwd, gaan wij zorgvuldig afbreken.' Ben Timmermans, directeur van een aannemersbedrijf uit Nieuw-Buinen, kreeg een week de tijd de werkzaamheden van zijn firma voor het windpark De Drentse Monden en Oostermoer te staken. 'Als u uw onderneming voort wilt zetten', voegden de anonieme dreigbriefschrijvers er aan toe. Vijftien kilometer asfalt- en puinwegen zou Timmermans' bedrijf Avitect Infra & milieu aanleggen, een klus van 5 miljoen euro. Maar hij wilde het risico niet lopen. 'Wat moest ik anders?', zei hij woensdag in het Dagblad van het Noorden. 'Een persverklaring' waarin hij zou aankondigen zich terug te trekken was een vereiste in de dreigbrief die hij vorige week ontving. Bij dat interview wil hij het voorlopig houden. Een nieuw hoofdstuk in het gevecht tegen windmolens? 'Ik wil geen strijd, en ga ook geen strijd aan', liet Timmermans zelf optekenen. Premier Mark Rutte, woensdag toevallig op werkbezoek in Groningen, noemde de bedreiging 'onacceptabel en onbestaanbaar'. Protest Tegen de bouw van twee windmolenparken in de Groningse en Drentse Veenkoloniën is vanaf het begin veel protest. Nadat de streek eerst als wingewest van turf en gas is gebruikt, zijn nu hagen van tweehonderd meter hoge turbines aan de Haagse tekentafels ontsproten. Opnieuw hadden de noorderlingen er niks over te zeggen, luidt de klacht. In dorpen als Meeden, Nieuw-Buinen en Tweede Exloërmond vrezen bewoners waardedaling van hun huizen, horizonvervuiling en geluidsoverlast. Procedures tot aan de Raad van State haalden niks uit. De dreigementen zijn niet nieuw. Aanvankelijk kregen de boeren, die de voor hen lucratieve windmolens op hun velden dulden, het te verduren. Al in",0
ad,"Lezersbrieven. Stuur uw mening naar brieven Lezersbrieven. Stuur uw mening naar brieven ÖZCAN AKYOL Blijf fier overeind en laat je hierdoor niet gek maken 'Als ik zwijg, winnen de bedreigers' (AD 30-3). Hebben we eindelijk een columnist die in zijn columns vaak de spijker op zijn kop slaat en integere journalistiek bedrijft, krijgt hij als dank baggerladingen kritiek over zich heen en wordt ook nog eens bedreigd! Hoe bizar wil je het hebben? Özcan, blijf in hemelsnaam fier overeind en laat je niet gek maken. Ik ben in ieder geval heel blij met je. Joop de Keijzer, Amersfoort. PROTEST ABORTUSKLINIEKEN Het gros weet het fijne niet van al die abortuscentra 'Onveilig gevoel door demonstraties bij abortusklinieken' (AD 29-3). 'Abortus is een groeiend taboe', aldus GroenLinks-Kamerlid Ellemeet. Dit is correct, en dankzij haar partij is daarover in debat gaan door de jaren heen een taboe geweest. Als de discussie eens aangezwengeld wordt, reageren ze als door een adder gebeten. Het gros van de Nederlanders weet het fijne niet van wat er in abortuscentra gebeurt. Dit moet van deze partijen vooral zo blijven. Je kunt je per slot van rekening beter in radiospotjes druk maken over de kiloknallers van Albert Heijn. A.J. Stolk, Hendrik-Ido-Ambacht. PROTEST ABORTUSKLINIEKEN II Gebruik de anonimiteit van de ziekenhuizen Waarom nog aparte abortusklinieken? Laat deze ingreep gewoon in alle ziekenhuizen plaatsvinden. Gegarandeerd volstrekte anonimiteit voor de vrouwen die deze behandeling niet voor hun lol laten uitvoeren. Wilma Michalides-Aben, Voorburg. PENSIOENEN Na 45 jaar werken is het toch wel mooi geweest? 'Waarom zo somber? Ik kan nog heel veel doen' (AD 30-3). In het interview geeft minister Koolmees van Sociale Zaken aan dat er misschien wel wat ruimte zit in een minder snelle stijging van de AOW-leeftijd. Ik zou dat van harte toejuichen. Ik ben onlangs 64 jaar geworden",1
destem,"Van Mierlo nieuwe voorzitter van misdaad-taskforce Van Mierlo nieuwe voorzitter van misdaad-taskforce Taskforce-RIEC Brabant-Zeeland heeft een nieuwe directeur. Per 1 mei begint Ad van Mierlo als baas van dit samenwerkingsverband dat zich richt op de aanpak van ondermijnende criminaliteit. Hij is nu nog directeur van het VNG Kenniscentrum Handhaving en Naleving in Den Haag. Daarvoor werkte hij bij de gemeente Tilburg voor het Coördinatiepunt Fraudebestrijding. Ervaring in de opsporing deed hij op als coördinator analyseondersteuning bij de Sociale Inlichtingen en Opsporingsdienst. Van Mierlo, die Caspar Hermans opvolgt, zegt dat Taskforce en RIEC (Regionaal Informatie en Expertise Centrum) de afgelopen jaren 'flink aan de weg hebben getimmerd'. ,,Maar dit is natuurlijk nooit af. De aanpak van ondermijnende criminaliteit vraagt om slagkracht en innovatie.'' De Taskforce is in 2010 in het leven geroepen om overheden in Brabant en Zeeland te helpen in de strijd tegen ondermijning door drugscriminelen.",0
pzc,"Haga Lyceum. Column Haga Lyceum. Column Een premier die zich met de schoolkeuze van ouders bemoeit, het zal ongetwijfeld een noviteit zijn. Toch gebeurde het gisteren: Mark Rutte zei tijdens zijn wekelijkse persconferentie dat het beter was om het Haga Lyceum in Amsterdam te weren. Dat had te maken met een waarschuwing van de Nationaal Coördinator Terrorismebestrijding en Veiligheid (NCTV). De docenten van de islamitische school zouden banden onderhouden met de terroristische organisatie het 'Kaukasus Emiraat', een club die verantwoordelijk is voor aanslagen in onder andere Moskou. Daarbij wordt de onderwijsinspectie gedwarsboomd, bijvoorbeeld door het intimideren van inspecteurs, of simpelweg door niet mee te werken aan controles. Het vermoeden is dat de leerlingen worden geïndoctrineerd met salafistische denkbeelden. Veel criticasters grijpen deze kwestie aan om een bekend stokpaardje te berijden: onderwijs dat geïnspireerd is door geloof of spirituele denkbeelden leidt zelden tot iets goeds. Er bestaat een grote beweging die hiervan af wil. Maar dat gaat niet gebeuren, althans: niet op korte termijn. De misstanden op de islamitische middelbare school laten vooral zien dat we met een systeemfout kampen. De wetgeving is ontoereikend. Om die reden kan minister Slob (Onderwijs) niet meteen de school sluiten, maar doet hij ook een wanhopige oproep in de media, in de hoop dat ouders zijn gezag erkennen, en hun kinderen niet naar het Haga Lyceum sturen, of ze juist meteen uitschrijven. Maar wat voor beeld de schoolleiding van Slob heeft, werd duidelijk in een verklaring van gisteren. De bestuursvoorzitter van de Stichting Islamitisch Onderwijs liet onverbloemd weten: 'Wij hebben afspraken met de inspectie. Ze komen langs, dat staat zwart op wit. Dus wat mij betreft kan de minister de boom in.' Dus: onze premier én de minister kunnen wel roepen dat ouders er verstandig aan doen om hun kinderen elders te stallen, het gaat",0
trouw,"Het definitieve bewijs: hipsters lijken écht allemaal op elkaar. Goedemorgen Het definitieve bewijs: hipsters lijken écht allemaal op elkaar. Goedemorgen Sommige hipsters kunnen zichzelf niet eens van andere hipsters onderscheiden, bewijst een rel om een artikel. Nee, heel origineel is het zeker niet om anno 2019 nog een artikel te wijden aan de observatie dat hipsters er allemaal hetzelfde uitzien. Maar bij MIT Technology Review duikelden ze onlangs een complexiteitswetenschapper op, die het met behulp van een wiskundig model nog eens allemaal had nagerekend. Op die manier kwam hij tot de conclusie die de meeste mensen al zes jaar geleden hadden getrokken door op straat om zich heen te kijken: hipsters lijken allemaal op elkaar. Gaap, zult u wellicht denken. Toch is dit het artikel dat dan eindelijk het definitieve bewijs lijkt te leveren voor die stelling. Niet vanwege de kwaliteit van het wiskundige model, maar door de reactie van iemand die zichzelf herkende in de bij het artikel gebruikte foto. Dat was een foto van een vrij generieke hipster: baardje, ruitjesshirt en een beanie. De man was niet blij dat zijn beeltenis werd gebruikt voor een artikel dat hij in een boze mail aan de redactie omschreef als 'slecht geschreven en beledigende pulp'. De hoofdredacteur van MIT Technology Review, Gideon Lichfield, besloot even bij fotopersbureau Getty, dat de foto had aangeleverd, te checken hoe het kon dat deze man tegen zijn zin gefotografeerd was. Het antwoord van Getty was niet verrassend voor wie het artikel gelezen had: de man op de foto was iemand anders dan de boze klager die zichzelf meende te herkennen. ""Dat bewijst dus ons verhaal"", concludeerde Lichfield op Twitter. ""Hipsters lijken zo erg op elkaar dat ze zichzelf niet eens van andere hipsters kunnen onderscheiden.""",0
vk,"Echte bossen, waar vind je die nog? Echte bossen, waar vind je die nog? Nieuwe boompjes worden aangevoerd na ontbossing.Foto Marcel van den Bergh / de Volkskrant Natuurbeheerders hebben geen moeite om met kunst en vliegwerk heide- en stuifzandgebieden te maken. Vergeten wordt dat dit landschappen zijn, ontstaan door menselijke onkunde en overbegrazing. Beheerders zien de nadelige gevolgen van grootschalige houtkap over het hoofd. Om dit 19de-eeuwse ideaal terug te krijgen worden er vanuit Brussel potten met Natura 2000-subsidies verstrekt. Bosbodems worden met al het bodemleven volledig vernietigd en afgegraven totdat er een verarmde zandvlakte is overgebleven (Ten eerste, 9 april). Nederlandse natuurbeheerders houden niet van bos. Een oud produktiebos zou met veel minder moeite kunnen veranderen in een bos met meer biologische diversiteit. Vlak over de grens, in Duitsland kun je zien hoe dat moet: zet bij alle toegangswegen van een oud produktiebos waarschuwingsborden neer dat het betreden op eigen risico is. Doe vervolgens niets meer aan het beheer en zie: ieder jaar wordt het bos woester en ondoordringbaarder. Gevaarlijk terrein voor de mens! Prachtig om in te verdwalen. Een bos voor haar bewoners: dieren en planten. Dat staat lijnrecht tegenover de Nederlandse oerdrift van maakbaarheid. Siemen Dijkstra, Dwingeloo",0
https://nos.nl/artikel/2083516-syrie-overleg-begint-maar-ik-weet-niet-hoe-laat-en-met-wie.html,"Syrië-overleg begint, 'maar ik weet niet hoe laat en met wie' In Genève beginnen waarschijnlijk vandaag de vredesgesprekken over Syrië. VN-gezant voor Syrië Staffan de Mistura hoopt dat die leiden tot een einde aan de al vier jaar durende strijd in Syrië. De grote vraag is of de oppositiegroepen aanwezig zullen zijn. Een woordvoerder van de VN houdt vol dat de gesprekken vanmiddag beginnen, ""maar ik weet niet hoe laat, met wie, waar en wanneer,"" zegt hij. Gezant De Mistura nodigde verschillende oppositiegroepen uit. De door Saudi-Arabië gesteunde oppositiegroep HNC komt zeker niet. Deze groep houdt vast aan de eis dat Rusland stopt met met het bombarderen van burgerdoelen. Een van de HNC-leden zei dat de delegatie misschien wel komt praten als er binnen twee dagen aan de gestelde voorwaarden wordt voldaan. De kans daarop is erg klein. Ook de Koerdische PYD is niet aanwezig. De Mistura heeft die groep niet uitgenodigd, ondanks oproepen van Rusland om dat wel te doen. De Koerden zijn volgens Moskou een belangrijke speler in de strijd tegen Islamitische Staat. Turkije ziet de PYD als een terroristische groepering. Jeffrey Jonkers van de organisatie Peaceful Change Initiative is voorzichtig optimistisch. Hij voert vaak onderhandelingen in Syrië. ""Als je eenmaal maar begint met praten en onderhandelen dan komt de rest van de groepen vanzelf ook aan tafel,” zei hij in het NOS Radio 1 Journaal. “Heel vaak wordt door de verschillende partijen gezegd dat ze niet willen onderhandelen. Maar als die gesprekken dan toch beginnen, dan zal je zien dat iedereen uiteindelijk aan de deur klopt.” De onderhandelingen zullen naar verwachting maanden duren. De Mistura wil zo snel mogelijk een staakt-het-vuren bereiken, met uitzondering van gebieden die in handen zijn van IS en al-Nusra. Verder wil hij dat burgers snel toegang krijgen tot noodhulp. Minister Hennis van",0
brabantsdagblad,"Gedeputeerde dumpt als start van campagne een bankstel Gedeputeerde dumpt als start van campagne een bankstel Zo moet het en niet anders. De Brabantse milieugedeputeerde Johan van den Hout dumpte gisteren een bankstel in een container van de milieustraat in Den Bosch. Hij gaf daarmee samen met Statenleden Arend Meijer (D66) en Wilma Dirken (VVD) het startsein van een campagne tegen het dumpen van grof huisvuil, drugsafval en asbest in de natuur. De provincie registreerde in 2018 zo'n vijfduizend dumpingen. Kostenpost: 1,5 miljoen euro. De campagne heeft drie boodschappen: - Breng afgedankte spullen naar milieustraat of kringloopwinkel; - Houd ogen en oren open als het gaat om mogelijke drugscriminaliteit; - Breng kleine partijen asbest (tot 35m3) naar de milieustraat.",0
trouw,"Trump is niet de grote dealmaker. rob de wijk Trump is niet de grote dealmaker. rob de wijk Ik weet niet hoe Kim Jong-un zich voelde toen hij vanuit Vietnam huiswaarts reisde. Misschien was hij zo woedend over het mislukte overleg met Trump dat hij vanuit zijn gepantserde trein de opdracht gaf om installaties voor het lanceren van satellieten en het testen van raketmotoren, die hij eerder beloofde te ontmantelen, weer in gebruik te nemen. Deze week verschenen althans berichten die daarop duiden. Dat hij niet blij was met de uitkomst van de top met president Trump ligt voor de hand. Maar net als Trump had hij overvraagd. Trump wilde complete en verifieerbare denuclearisatie zodat Noord-Korea Amerika en zijn buren niet langer met kernwapens zou kunnen bedreigen. Pas daarna zouden de sancties kunnen worden opgeheven. Mij leek dat een eis waar Kim Jong-un niet aan kon voldoen. Kernwapens zijn de enige troef van een land dat zo arm en onbeduidend is als Noord-Korea. Als Kim een vijandbeeld weet te creëren dat kernwapens rechtvaardigt, kunnen ze zelfs een symbool van nationale trots worden. Het afketsen van een deal zal Kim intern politiek nauwelijks raken omdat Trumps opstelling in Hanoi bevestigt dat Amerika nog steeds vijand nummer 1 is. Dit vijandbeeld maakt dat Kims eis dat Amerika eerst zijn troepen uit Zuid-Korea moet terugtrekken alvorens hij nucleair gaat ontwapenen daarom ook van een onverbiddelijke logica. Ook de veelgehoorde stelling dat hij omwille van zijn hongerende bevolking had moeten toegeven, past niet in Kims logica. Zijn land zit financieel aan de grond en mede door de sancties bevindt de voedselproductie zich op een tienjarig laagterecord. Inmiddels is 44 procent van de bevolking ondervoed. Maar voor de positie van Kim is dat geen probleem. Hongerende mensen blijken historisch gezien niet in opstand te komen.",0
